district_name,state_name,confidence_tier,Overall_MAI,Rank_Overall,Chronic_MAI,Rank_Chronic,Acute_MAI,Rank_Acute,health_momentum,health_momentum_low_conf,economic_momentum,climate_momentum,rank_health,rank_econ,rank_climate,Momentum_Score,Quadrant
LOHIT,ARUNACHAL PRADESH,MEDIUM,22.17295609085488,572,14.892628082794444,597,17.512784664901247,589,2.1499999999999995,True,136.835170685804,-11.5,50.07812499999999,98.90625,7.5,52.161458333333336,Emerging
ANJAW,ARUNACHAL PRADESH,MEDIUM,21.78067320501416,575,11.163652148722916,624,21.0067485905,574,2.1499999999999995,True,122.45965105893607,60.48029979858459,50.07812499999999,98.4375,67.03125,71.84895833333333,Emerging
MON,NAGALAND,HIGH,17.228754633342668,596,8.712980589844888,630,18.60796366822123,585,-1.1500000000000004,False,41.75145924633711,91.45,6.875000000000001,75.3125,78.59375,53.59375,Emerging
MOKOKCHUNG,NAGALAND,HIGH,12.343495530658132,622,14.71482003035108,602,7.0377984375797595,625,0.6750000000000016,False,31.381577202108403,14.265292935100057,15.312500000000002,59.53125,30.0,34.947916666666664,Watch
ZUNHEBOTO,NAGALAND,HIGH,13.074365071719344,619,17.597994411476233,581,7.444115904313282,622,-5.475000000000001,False,25.879152298527373,44.89364282425154,0.625,51.40625,57.96875,36.666666666666664,Watch
WOKHA,NAGALAND,HIGH,15.57372493608587,607,20.156327270209054,565,7.282849820232608,624,-4.375,False,53.438456573332225,47.227191450817955,1.25,86.25,59.53125,49.010416666666664,Watch
DIMAPUR,NAGALAND,HIGH,20.81658094868846,580,31.0530026669505,469,18.970045298071792,583,1.9999999999999982,False,27.65732659301607,16.533155871085157,21.40625,54.37499999999999,32.96875,36.25,Watch
PHEK,NAGALAND,HIGH,7.371366866034871,636,13.394953921850286,608,1.5514139896935444,638,-2.1499999999999986,False,42.719231282484,8.57,4.6875,77.34375,25.46875,35.833333333333336,Watch
TUENSANG,NAGALAND,HIGH,5.778156721611248,637,3.1054146435452243,639,5.5022479894505265,631,2.9749999999999996,False,35.45128285923273,34.07,81.5625,67.8125,50.31250000000001,66.5625,Emerging
LONGLENG,NAGALAND,HIGH,11.246405401357364,624,9.816688444456398,627,6.130806314251306,630,-0.9500000000000002,False,26.640201315639906,20.429971482780395,7.34375,52.34375,37.1875,32.291666666666664,Watch
KIPHIRE,NAGALAND,HIGH,0.0,640,0.0,640,0.0,640,4.175000000000001,False,23.26051356242696,6.653426303361407,86.953125,46.40625,23.4375,52.265625,Emerging
KOHIMA,NAGALAND,HIGH,14.485043448267565,616,21.29144807946412,560,7.403254729137975,623,0.05000000000000071,False,37.12089669067654,3.19,10.0,70.0,20.0,33.333333333333336,Watch
PEREN,NAGALAND,HIGH,5.188096426817481,638,6.573255624705482,637,2.2453253000773,637,0.8499999999999996,False,4.557771896375139,19.33944267671983,15.937499999999998,17.1875,35.46875,22.864583333333332,Watch
SENAPATI,MANIPUR,HIGH,8.464626558157038,633,5.703732435533575,638,12.42736642523799,611,2.1499999999999995,False,5.619319833973645,63.97,50.07812499999999,18.59375,68.515625,45.729166666666664,Watch
TAMENGLONG,MANIPUR,HIGH,7.794300439697366,634,6.631680662755546,636,6.803828739154176,627,2.1499999999999995,False,-23.448533662567648,24.192645127064935,50.07812499999999,0.78125,40.0,30.286458333333332,Watch
CHURACHANDPUR,MANIPUR,HIGH,14.3325900678952,617,9.454335003279182,628,14.097340586401948,607,2.1499999999999995,False,14.227619276933726,105.0,50.07812499999999,31.71875,82.03125,54.609375,Emerging
BISHNUPUR,MANIPUR,HIGH,26.5530002137746,534,30.635709529102844,475,23.82602747544831,554,2.1499999999999995,False,75.66468430394048,36.45080864603376,50.07812499999999,93.4375,52.1875,65.234375,Emerging
THOUBAL,MANIPUR,HIGH,31.60213388884381,489,37.33115136542434,396,28.595903170334324,509,2.1499999999999995,False,21.846569194781722,31.66050784244917,50.07812499999999,43.59375,48.4375,47.369791666666664,Watch
IMPHAL WEST,MANIPUR,HIGH,54.17421715935785,198,70.48373591163883,67,48.87546021559406,318,2.1499999999999995,False,30.987578925537967,112.37,50.07812499999999,58.75,84.0625,64.296875,Invest Now
IMPHAL EAST,MANIPUR,HIGH,40.11635193314931,385,51.971618906720515,229,36.28290947281816,456,2.1499999999999995,False,39.707908271084484,49.306067439459994,50.07812499999999,73.125,61.5625,61.588541666666664,Emerging
UKHRUL,MANIPUR,HIGH,4.780258933687694,639,6.9852093145618745,635,2.724002130956546,635,2.1499999999999995,False,-7.007006449915547,13.325159170734167,50.07812499999999,5.3125,29.062500000000004,28.151041666666668,Watch
CHANDEL,MANIPUR,HIGH,8.523773919362423,632,7.813623648422382,631,6.864116359561034,626,2.1499999999999995,False,15.634691153528502,29.241347272093986,50.07812499999999,33.28125,46.25,43.203125,Watch
MAMIT,MIZORAM,HIGH,10.08959650715107,627,10.723889201060704,626,2.799216791391643,634,1.174999999999999,False,46.679736361005155,-6.323334944802632,18.359375,81.71875,12.34375,37.473958333333336,Watch
KOLASIB,MIZORAM,HIGH,15.953889577386676,606,18.23651708933988,577,6.685028855626165,628,-1.3750000000000009,False,9.118945613934255,-10.557319783439294,6.25,23.125,8.59375,12.65625,Watch
AIZAWL,MIZORAM,HIGH,33.15147340582871,469,34.44977224368659,427,20.817433497325435,577,-6.175000000000002,False,20.86146500310143,-3.45,0.46875,42.03125,13.90625,18.802083333333332,Watch
CHAMPHAI,MIZORAM,HIGH,11.22405710237762,625,15.308882438612182,595,2.836425588048201,633,0.4499999999999975,False,118.60653086094386,9.41,11.875,98.125,25.78125,45.260416666666664,Watch
SERCHHIP,MIZORAM,HIGH,8.668020988910673,631,12.814054510075218,612,0.974682105675705,639,1.8749999999999991,False,93.1389757145713,-10.280948658456117,20.9375,96.5625,9.0625,42.1875,Watch
LUNGLEI,MIZORAM,HIGH,14.926694111724482,612,14.777829329475797,601,7.884260371456835,620,0.0749999999999984,False,68.01003451739585,3.8313688996235737,10.3125,91.5625,21.09375,40.989583333333336,Watch
LAWNGTLAI,MIZORAM,MEDIUM,9.1184010451589,630,7.424281925135812,633,2.8750318817092055,632,1.174999999999999,False,55.73940849081895,0.8926239517590986,18.359375,87.1875,18.125,41.223958333333336,Watch
SAIHA,MIZORAM,MEDIUM,9.873459239419544,629,12.778183372239097,613,2.6208688781633622,636,2.5249999999999986,False,90.3335299092265,-18.977901432318532,79.84375,96.09375,4.84375,60.260416666666664,Emerging
WEST TRIPURA,TRIPURA,HIGH,52.84274957484899,211,62.62132884324658,120,39.57501920087029,415,0.05000000000000071,False,-8.199776592630444,-7.36,10.0,4.6875,11.40625,8.697916666666666,Harvest
SOUTH TRIPURA,TRIPURA,HIGH,34.97810727404196,442,35.75199145514218,414,26.449638954961006,527,1.0000000000000036,False,-13.46213123904364,-11.74,17.5,2.96875,7.34375,9.270833333333334,Watch
DHALAI,TRIPURA,HIGH,20.926655403280304,579,12.7577138174658,614,26.279785852156557,529,6.450000000000001,False,-0.21504282300108135,25.190035740791316,95.859375,12.65625,40.78125,49.765625,Emerging
NORTH TRIPURA,TRIPURA,HIGH,29.465914357191036,512,28.9365323289962,489,24.07687647169226,551,2.4749999999999996,False,-2.751097390200575,2.07,79.6875,9.0625,18.90625,35.885416666666664,Watch
WEST GARO HILLS,MEGHALAYA,HIGH,30.171394808191216,503,22.82929864005012,547,23.484129772912592,559,-7.225,False,-17.183392023808242,-0.4036603420966393,0.15625,1.7187500000000002,16.875,6.25,Watch
EAST GARO HILLS,MEGHALAYA,HIGH,19.001200789849847,590,15.41059625873397,594,14.025037592642958,608,-3.5250000000000004,False,6.454679261900089,15.04,2.1875,19.53125,30.78125,17.5,Watch
SOUTH GARO HILLS,MEGHALAYA,HIGH,16.676458679862407,602,14.682382358200478,603,6.449965106919415,629,-6.300000000000001,False,31.68837819777397,-100.0,0.3125,60.15625,0.234375,20.234375,Watch
WEST KHASI HILLS,MEGHALAYA,HIGH,16.3213533535761,604,8.93931942081314,629,14.623065235759189,603,1.0750000000000002,False,-15.088359817220109,-100.0,17.8125,2.34375,0.234375,6.796875,Watch
RIBHOI,MEGHALAYA,LOW,15.113104170446606,610,15.818960819930323,593,15.849638208570155,598,1.0749999999999993,False,9.883499981295435,45.81338631155471,17.65625,24.21875,58.59375,33.489583333333336,Watch
EAST KHASI HILLS,MEGHALAYA,HIGH,40.99614380843573,372,35.78532190657061,412,36.871279316600976,446,-4.525,False,-12.351128869640315,-50.66479367203458,1.09375,3.125,1.25,1.8229166666666667,Watch
JAINTIA HILLS,MEGHALAYA,LOW,14.819436602691674,614,12.600991595350152,615,10.535828479372752,617,-3.2375,True,9.952573954860897,-65.41,2.65625,24.53125,0.46875,9.21875,Watch
KOKRAJHAR,ASSAM,MEDIUM,32.800002544735364,477,22.518028246209425,553,30.83434177802576,493,2.1500000000000004,False,22.449735058071653,12.88,78.4375,44.53125,27.968749999999996,50.3125,Emerging
DHUBRI,ASSAM,MEDIUM,39.63138237772837,392,25.832302274338804,515,38.73096975375912,422,3.3249999999999993,False,14.093844363153583,27.41,83.4375,31.406250000000004,43.90625,52.916666666666664,Emerging
GOALPARA,ASSAM,MEDIUM,36.45753848483636,423,29.479439144931774,485,35.286840139145575,464,2.75,False,-4.314032060240008,19.4,81.25,7.968749999999999,35.78125,41.666666666666664,Watch
BARPETA,ASSAM,MEDIUM,39.76198515860075,389,25.154601781301512,522,35.2599175074292,466,0.8750000000000018,False,58.28651464047413,53.56,16.40625,88.90625,63.59375000000001,56.302083333333336,Emerging
MORIGAON,ASSAM,MEDIUM,30.60843667770267,498,24.801625488812807,525,26.570760510836372,522,1.0,False,-1.1142941259785277,-20.46,17.34375,10.9375,4.375,10.885416666666666,Watch
NAGAON,ASSAM,MEDIUM,48.32418331273507,270,37.03603636476674,401,42.704594847935454,382,-0.3999999999999986,False,10.263269123375785,-10.48,8.28125,25.156250000000004,8.75,14.0625,Harvest
SONITPUR,ASSAM,MEDIUM,42.17883010471492,353,28.003536497466335,497,38.68992105434889,423,-0.1999999999999993,False,3.9653142199741898,18.99,8.75,16.25,34.84375,19.947916666666668,Watch
LAKHIMPUR,ASSAM,MEDIUM,33.87032179860588,452,24.002989012709826,533,27.796613186833007,515,1.1500000000000004,False,49.87750539996846,3.92,18.046875,84.375,21.25,41.223958333333336,Watch
DHEMAJI,ASSAM,MEDIUM,30.135018670965895,504,19.239948265674492,572,29.879077108691828,498,1.9749999999999996,False,110.11173807545443,30.103534503893925,21.25,97.5,47.34375,55.364583333333336,Emerging
TINSUKIA,ASSAM,MEDIUM,48.32827013019735,269,44.22913693120127,316,46.50679316306335,345,-0.1750000000000007,False,23.435353455977197,20.16,8.90625,46.875,36.71875,30.833333333333332,Harvest
DIBRUGARH,ASSAM,MEDIUM,47.6429183137836,281,43.4532192981236,325,47.62393863951084,334,-1.25,False,35.17250190051995,18.34,6.5625,67.65625,34.21875,36.145833333333336,Harvest
SIVASAGAR,ASSAM,MEDIUM,46.33141838970365,296,41.88359508105482,341,39.37351812711321,417,-2.8499999999999996,False,-33.37786051822028,20.24,3.5937499999999996,0.625,36.875,13.697916666666666,Harvest
JORHAT,ASSAM,MEDIUM,42.39633299010651,349,35.782525230771014,413,31.730309388705315,489,-4.35,False,20.144066875032372,7.56,1.40625,40.15625,24.84375,22.135416666666668,Watch
GOLAGHAT,ASSAM,MEDIUM,41.4165596712056,365,40.3414969807509,361,35.493739084552466,461,0.15000000000000036,False,29.051162725329956,4.7,10.9375,56.25,21.5625,29.583333333333332,Watch
KARBI ANGLONG,ASSAM,MEDIUM,29.83160143183464,508,21.251478193871034,561,24.92168039835435,542,0.22499999999999964,False,33.22333261303437,49.02,11.09375,64.6875,61.40624999999999,45.729166666666664,Watch
DIMA HASAO,ASSAM,MEDIUM,24.593357770197695,552,19.71498607716515,569,16.148821370849912,596,1.3499999999999996,False,-0.4139109964523512,-3.46,19.21875,12.1875,13.750000000000002,15.052083333333334,Watch
CACHAR,ASSAM,MEDIUM,52.019133870192626,225,41.72539337360327,347,47.73729919222729,332,-0.008333333333331971,True,13.207846217939665,-1.13,9.53125,29.531249999999996,15.937499999999998,18.333333333333332,Harvest
KARIMGANJ,ASSAM,MEDIUM,43.26667432228509,334,36.36766252623761,406,38.5334356741056,427,2.175,False,-5.030699037459853,-7.89,78.828125,7.187499999999999,10.9375,32.317708333333336,Watch
HAILAKANDI,ASSAM,MEDIUM,36.92384005986388,420,28.143537783793004,494,34.030762853925886,473,-2.549999999999999,False,-11.01765058882954,16.17,3.75,3.28125,32.34375,13.125,Watch
BONGAIGAON,ASSAM,MEDIUM,37.9170497870555,409,32.96474527147613,450,34.78664214442116,471,-0.008333333333331971,True,45.66984466568889,1.51,9.53125,80.15625,18.59375,36.09375,Watch
CHIRANG,ASSAM,MEDIUM,28.7536650815239,519,22.636878898108996,549,26.902402119153123,521,0.14999999999999858,False,21.56799381977946,2.08637468140196,10.78125,42.96875,19.0625,24.270833333333332,Watch
KAMRUP,ASSAM,MEDIUM,47.011222200411105,288,38.91067710689731,378,40.16572410801137,410,-2.5,False,20.79559715912456,14.17,3.90625,41.875,29.843750000000004,25.208333333333332,Harvest
KAMRUP METROPOLITAN,ASSAM,LOW,60.056937927529496,130,58.458182807397094,163,56.93296196867952,229,-1.4000000000000004,False,34.99977975042638,81.80071541573191,6.015625,67.34375,75.3125,49.557291666666664,Invest Now
NALBARI,ASSAM,MEDIUM,41.313161548106066,367,34.25648993779759,430,32.48770349487843,485,-4.149999999999999,False,51.141678612069086,20.45,1.7187500000000002,85.46875,37.34375,41.510416666666664,Watch
BAKSA,ASSAM,MEDIUM,32.89113906620159,474,22.256832234761102,555,29.269450768448195,502,-0.008333333333331971,True,-20.602632286370543,27.12156130138384,9.53125,1.09375,43.75,18.125,Watch
DARRANG,ASSAM,MEDIUM,27.256804867121136,529,20.70876388661242,562,22.85828908559929,563,3.1750000000000007,False,-4.5014344673414,-13.96,82.5,7.8125,5.78125,32.03125,Watch
UDALGURI,ASSAM,MEDIUM,33.83768388540063,453,22.721674006977327,548,32.5931319585332,483,-0.8249999999999993,False,-35.60002674342303,42.02160084847188,7.656250000000001,0.46875,55.93749999999999,21.354166666666668,Watch
DARJILING,WEST BENGAL,MEDIUM,50.758592671885104,248,54.62708147964605,207,46.01115131123398,348,2.575,False,24.942586924008012,55.28,80.15625,50.0,64.84375,65.0,Invest Now
JALPAIGURI,WEST BENGAL,HIGH,54.54452811848645,195,44.6322778707621,309,48.293766559076815,321,5.700000000000001,False,25.334128707116477,7.96,89.53125,50.78125,25.0,55.104166666666664,Invest Now
KOCH BIHAR,WEST BENGAL,LOW,53.769986049275474,204,52.358881650452446,225,55.66241689912695,239,5.975000000000001,False,2.4810615417713477,32.56,94.84375,15.156249999999998,49.0625,53.020833333333336,Invest Now
UTTAR DINAJPUR,WEST BENGAL,MEDIUM,44.586941260373365,316,45.5137612812455,297,44.64431037218452,359,6.550000000000001,False,5.127965849179914,65.44,96.09375,17.8125,69.6875,61.197916666666664,Invest Now
DAKSHIN DINAJPUR,WEST BENGAL,MEDIUM,38.778256234425896,401,41.53414245303219,350,33.642884275380936,479,6.350000000000001,False,13.433854876750637,69.33,95.625,30.312499999999996,70.15625,65.36458333333333,Emerging
MALDAH,WEST BENGAL,HIGH,48.095463404529895,275,45.54718874189966,296,44.82559327229321,358,6.175000000000001,False,24.434658506975982,81.88,95.15625,48.59375,75.46875,73.07291666666667,Invest Now
MURSHIDABAD,WEST BENGAL,HIGH,61.452386157148,127,53.35420751139514,217,67.383333704215,111,6.450000000000001,False,13.99882430558971,115.43,95.859375,30.9375,84.375,70.390625,Invest Now
BIRBHUM,WEST BENGAL,HIGH,55.65746217024387,179,50.20088774343828,251,58.62377490456928,205,7.450000000000001,False,-2.323912313806773,142.75,96.875,9.84375,89.375,65.36458333333333,Invest Now
BARDDHAMAN,WEST BENGAL,LOW,72.80388055784886,49,70.29429164105238,68,78.20585126053979,41,4.844444444444445,True,0.052748380208607476,169.73,87.96875,12.968750000000002,92.8125,64.58333333333333,Invest Now
NADIA,WEST BENGAL,HIGH,66.47683835565637,88,62.30694495402573,122,72.89406250888004,65,5.074999999999999,False,11.501014451496557,172.79,88.28125,27.34375,93.28125,69.63541666666667,Invest Now
NORTH TWENTY FOUR PARGANAS,WEST BENGAL,LOW,69.58536746901821,60,69.35741286261383,76,75.84474322605679,46,5.15,False,14.573437888922491,85.07605259344881,88.75,32.1875,76.5625,65.83333333333333,Invest Now
HUGLI,WEST BENGAL,LOW,68.0048689297981,73,69.05937726019832,78,71.92420211532554,73,1.4750000000000014,False,21.35607089636214,139.91,19.84375,42.8125,88.90625,50.520833333333336,Invest Now
BANKURA,WEST BENGAL,HIGH,60.00063834078685,134,51.88583244787988,230,61.94201356510051,159,4.350000000000001,False,-10.713088431224719,132.89,87.1875,3.4375000000000004,87.96875,59.53125,Invest Now
PURULIYA,WEST BENGAL,MEDIUM,44.44011406578717,322,43.15599514079509,327,42.78404971124709,381,6.200000000000001,False,-15.077646520568788,64.8,95.3125,2.5,69.21875,55.677083333333336,Emerging
HAORA,WEST BENGAL,LOW,68.32586810264651,69,70.8296127991013,65,72.24019429051458,70,2.6750000000000007,False,8.516378157542642,129.0,80.9375,22.65625,86.71875,63.4375,Invest Now
KOLKATA,WEST BENGAL,HIGH,80.80559566773546,21,88.04247262568458,8,82.51585112017332,21,1.2749999999999986,False,17.053038448349344,178.0713250906665,18.75,35.625,93.75,49.375,Invest Now
SOUTH TWENTY FOUR PARGANAS,WEST BENGAL,LOW,67.0142422998009,82,64.27178316189878,106,70.79100225700356,82,5.075000000000001,False,3.411709550456967,42.77553139020293,88.4375,15.78125,56.56250000000001,53.59375,Invest Now
PASCHIM MEDINIPUR,WEST BENGAL,MEDIUM,58.03496216997944,156,57.5957682303447,170,59.35345075372277,197,5.200000000000003,False,13.37301123671887,91.77,88.90625,29.843750000000004,78.90625,65.88541666666667,Invest Now
PURBA MEDINIPUR,WEST BENGAL,MEDIUM,67.94939464754792,74,69.67041267894834,74,72.83105004485509,66,3.5,False,0.9839411456700188,99.31127300562554,84.21875,13.750000000000002,80.625,59.53125,Invest Now
GARHWA,JHARKHAND,MEDIUM,14.879739403550635,613,14.884549706115036,598,17.032133212780558,591,2.1499999999999995,True,231.8755214981259,28.59494250732523,50.07812499999999,99.6875,45.46875,65.078125,Emerging
CHATRA,JHARKHAND,MEDIUM,16.724466156838112,601,20.118764449892826,566,17.322068375473506,590,2.1499999999999995,True,42.205076117885575,25.74350960067061,50.07812499999999,76.25,42.03125,56.119791666666664,Emerging
KODARMA,JHARKHAND,MEDIUM,22.593625468797452,570,33.242027683625295,446,26.26972206414909,530,2.1499999999999995,True,25.699379322167292,142.17,50.07812499999999,51.24999999999999,89.21875,63.515625,Emerging
GIRIDIH,JHARKHAND,HIGH,27.755328232534087,527,27.60530073733692,499,31.437366915418092,491,2.1499999999999995,True,40.96196489277635,82.97,50.07812499999999,74.21875,75.9375,66.74479166666667,Emerging
DEOGHAR,JHARKHAND,MEDIUM,33.801521993700476,456,42.58264212492769,335,40.60706660383633,408,2.1499999999999995,True,-0.32912462486708344,26.15116201244515,50.07812499999999,12.34375,42.34375,34.921875,Watch
GODDA,JHARKHAND,MEDIUM,23.954808322591113,558,31.28425666172831,466,24.846447153265387,543,2.1499999999999995,True,52.35140132064664,29.33380210042175,50.07812499999999,85.9375,46.40625,60.807291666666664,Emerging
SAHIBGANJ,JHARKHAND,MEDIUM,21.082226924933824,578,26.06190584081019,511,26.301027421446083,528,2.1499999999999995,True,32.527533916423536,60.83,50.07812499999999,62.03125000000001,67.65625,59.921875,Emerging
PAKUR,JHARKHAND,HIGH,14.635807239517536,615,18.700930028751188,576,15.831230960452558,599,2.1499999999999995,True,24.975221838529237,50.12,50.07812499999999,50.15625,61.875,54.036458333333336,Emerging
DHANBAD,JHARKHAND,HIGH,54.977323129789,189,62.86212086531266,118,57.94056310450988,215,2.1499999999999995,True,-5.704584882581462,73.88,50.07812499999999,6.25,71.5625,42.630208333333336,Harvest
BOKARO,JHARKHAND,HIGH,54.56703297972256,194,57.8642170877107,167,67.2359887996812,113,2.1499999999999995,True,10.207662296456782,41.43,50.07812499999999,25.0,55.46875,43.515625,Harvest
LOHARDAGA,JHARKHAND,MEDIUM,19.431072500228694,588,25.270379764311446,520,18.554400829501,586,2.1499999999999995,True,20.587867765712648,26.57226368059846,50.07812499999999,40.9375,43.125,44.713541666666664,Watch
PURBI SINGHBHUM,JHARKHAND,MEDIUM,50.81318325171274,247,55.64839097829876,196,55.37114978680848,243,2.1499999999999995,True,-2.881421786152669,37.12,50.07812499999999,8.90625,53.125,37.369791666666664,Harvest
PALAMU,JHARKHAND,HIGH,22.924902660684392,566,23.445577313593272,540,28.624636052483883,507,2.1499999999999995,True,59.88971822357756,33.61,50.07812499999999,89.375,50.15625,63.203125,Emerging
LATEHAR,JHARKHAND,MEDIUM,16.05074554191073,605,17.79553730548844,580,15.680467466744789,600,2.1499999999999995,True,54.49988861266818,28.219671701009432,50.07812499999999,86.71875,44.53125,60.442708333333336,Emerging
HAZARIBAGH,JHARKHAND,HIGH,32.91391278387832,472,38.44205120975801,386,37.777010146310054,434,2.1499999999999995,True,22.265730472712555,93.92,50.07812499999999,44.21875,79.375,57.890625,Emerging
RAMGARH,JHARKHAND,MEDIUM,30.724212242564843,497,44.024836557452105,317,32.34766011546223,487,2.1499999999999995,True,7.646713752301591,17.004773313126357,50.07812499999999,20.625,33.4375,34.713541666666664,Watch
DUMKA,JHARKHAND,HIGH,22.014477378813964,573,19.914961442529552,568,26.517846605352737,524,2.1499999999999995,True,-0.004909827014022523,82.64,50.07812499999999,12.812499999999998,75.78125,46.223958333333336,Watch
JAMTARA,JHARKHAND,MEDIUM,23.519515370734354,562,30.56399562418917,476,24.521547063351356,547,2.1499999999999995,True,0.09992747304219929,28.96323293564238,50.07812499999999,13.28125,46.09375,36.484375,Watch
RANCHI,JHARKHAND,HIGH,57.16960030929557,162,60.95877608842184,139,65.30113371383479,131,2.1499999999999995,True,17.785203424327413,79.2,50.07812499999999,36.5625,74.0625,53.567708333333336,Invest Now
KHUNTI,JHARKHAND,MEDIUM,16.818416384026666,598,20.390377075564135,564,16.434423516705607,595,2.1499999999999995,True,122.99227672520374,25.589630900595058,50.07812499999999,98.59375,41.25,63.307291666666664,Emerging
GUMLA,JHARKHAND,HIGH,13.055829094568766,620,13.95132589900495,606,11.109968692741992,615,2.1499999999999995,True,93.60727846639502,29.66,50.07812499999999,96.875,46.71875,64.55729166666667,Emerging
SIMDEGA,JHARKHAND,MEDIUM,16.361204774278296,603,17.51491452517507,583,14.51103086280292,604,2.1499999999999995,True,126.91590968057078,24.451533751616218,50.07812499999999,98.75,40.3125,63.046875,Emerging
PASHCHIMI SINGHBHUM,JHARKHAND,MEDIUM,27.813197001542303,524,24.552265420241383,527,33.84738006255209,476,2.1499999999999995,True,25.330810652205127,43.91,50.07812499999999,50.625,57.03125,52.578125,Emerging
SARAIKELA KHARSAWAN,JHARKHAND,MEDIUM,35.11015228509313,440,43.09112905223017,328,38.91513894347368,420,2.1499999999999995,True,17.926327795991817,29.70998505389452,50.07812499999999,36.71875,46.875,44.557291666666664,Watch
BARGARH,ODISHA,HIGH,53.89759447144182,203,50.082575008086664,253,50.90602773912739,291,5.9125000000000005,True,11.337696713987373,37.06,92.578125,26.718750000000004,52.96875,57.421875,Invest Now
JHARSUGUDA,ODISHA,HIGH,47.22482496361812,284,61.28561271454602,136,41.27644228320958,398,5.9125000000000005,True,15.960088860937452,21.21,92.578125,33.75,37.96875,54.765625,Invest Now
SAMBALPUR,ODISHA,HIGH,48.96745893065533,266,45.19109548306264,302,46.31112327276152,347,5.124999999999999,False,29.235460422384524,13.25,88.59375,56.56250000000001,28.749999999999996,57.96875,Invest Now
DEBAGARH,ODISHA,LOW,42.83434648181415,343,40.10489358726061,364,40.86797089652644,401,5.9125000000000005,True,74.59075259395871,26.15,92.578125,93.28125,42.1875,76.015625,Emerging
SUNDARGARH,ODISHA,HIGH,57.42270096442675,160,51.84154379041118,233,54.93925624791658,245,5.9125000000000005,True,35.61951130030888,9.09,92.578125,68.28125,25.624999999999996,62.161458333333336,Invest Now
KENDUJHAR,ODISHA,HIGH,59.083992872388734,143,47.97526553987254,271,58.758827897252154,204,5.9125000000000005,True,50.36564686418055,98.77,92.578125,85.0,80.3125,85.96354166666667,Invest Now
MAYURBHANJ,ODISHA,HIGH,58.94777474203158,146,39.84342575177455,367,56.582248151340686,233,5.9125000000000005,True,26.506862666541064,54.04,92.578125,52.03124999999999,64.21875,69.609375,Invest Now
BALESHWAR,ODISHA,HIGH,66.74446275036252,86,64.60023970330138,104,69.04439910640329,95,5.9125000000000005,True,45.04730156369236,58.36,92.578125,79.0625,65.78125,79.140625,Invest Now
BHADRAK,ODISHA,HIGH,54.857252215921335,190,56.92024325624434,181,53.34152371716486,261,5.9125000000000005,True,60.937918420598415,73.33,92.578125,89.84375,71.09375,84.50520833333333,Invest Now
KENDRAPARA,ODISHA,MEDIUM,56.60298743577579,169,56.693599957952934,183,55.64819188990485,240,5.9125000000000005,True,91.8474001063277,86.03354255158183,92.578125,96.25,76.71875,88.515625,Invest Now
JAGATSINGHAPUR,ODISHA,HIGH,64.54029321152174,102,76.03565752252779,48,69.8694826970487,88,5.9125000000000005,True,21.77204343313775,128.26,92.578125,43.4375,86.5625,74.19270833333333,Invest Now
CUTTACK,ODISHA,HIGH,81.12333319327979,18,76.82023380774623,40,87.09858071669917,12,5.9125000000000005,True,23.41490946170499,153.75,92.578125,46.71875,90.625,76.640625,Invest Now
JAJAPUR,ODISHA,HIGH,74.91204125115895,40,80.44642482554235,25,73.40383625206042,61,5.9125000000000005,True,-0.3210274735751886,98.87,92.578125,12.5,80.46875,61.848958333333336,Invest Now
DHENKANAL,ODISHA,HIGH,58.79182363743243,149,55.08099535373475,199,62.35484411785045,158,5.9125000000000005,True,22.46791016858043,109.31,92.578125,44.6875,83.75,73.671875,Invest Now
ANUGUL,ODISHA,HIGH,56.54255381550107,171,55.73622821375206,194,57.546392655294,218,5.9125000000000005,True,2.3103817177707775,47.93,92.578125,14.84375,60.78125,56.067708333333336,Invest Now
NAYAGARH,ODISHA,HIGH,45.89306621406023,301,41.745904592234645,345,39.343962685587094,418,5.9125000000000005,True,39.17213876704427,60.79,92.578125,72.8125,67.5,77.63020833333333,Invest Now
KHORDHA,ODISHA,HIGH,81.56547491119971,15,83.09328889544962,19,85.28839494683297,14,5.9125000000000005,True,28.705630813678027,120.81,92.578125,55.93749999999999,85.3125,77.94270833333333,Invest Now
PURI,ODISHA,HIGH,61.89769046238107,123,66.98801255111152,90,58.19806028387774,212,5.9125000000000005,True,48.36343126644191,124.42,92.578125,83.75,86.09375,87.47395833333333,Invest Now
GANJAM,ODISHA,HIGH,70.25178599716017,55,57.28512689822109,178,71.69036620143888,75,5.9125000000000005,True,34.78668331643489,15.54,92.578125,67.03125,31.25,63.619791666666664,Invest Now
GAJAPATI,ODISHA,HIGH,24.39656415936263,554,22.608300391792937,550,12.762840689443278,610,5.9125000000000005,True,102.0222717042551,-2.74,92.578125,97.1875,14.84375,68.203125,Emerging
KANDHAMAL,ODISHA,MEDIUM,42.00645197112565,358,31.70904070118147,462,36.56208231820019,452,5.9125000000000005,True,89.78860095839379,87.10625358971858,92.578125,95.9375,77.03125,88.515625,Emerging
BAUDH,ODISHA,MEDIUM,33.6173686838665,462,33.345709440949776,444,25.12128070980045,537,5.9125000000000005,True,27.97640368729538,64.85440538767503,92.578125,54.6875,69.375,72.21354166666667,Emerging
